,Unnamed: 0,inscricao,razao_social,end,categoria,lat_gMaps,lng_gMaps,bairro_gMaps,bairro_name,bairro_GID
567,575,199162-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  PARANA 715  DEMÓCRITO ROCHA FORTALEZA - CE CEP:60440104,Evangélicas,-3.7584416,-38.5688573,Demócrito Rocha,Demócrito Rocha,97
568,576,66690-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 973  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261479,-38.5359275,Centro,Centro,10
569,577,473776-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ALBERTO FERREIRA 689  JARDIM IRACEMA FORTALEZA - CE CEP:60341140,Evangélicas,-3.7233375,-38.583108,Jardim Iracema,Jardim Iracema,21
570,578,242015-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R COM GARCIA 730  A VILA PERY FORTALEZA - CE CEP:60730155,Evangélicas,-3.791128,-38.581273,Vila Peri,Vila Peri,108
571,579,66675-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  102 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
572,580,252330-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ANTONIO TEIXEIRA LEITE (ITAPERI) 832  SERRINHA FORTALEZA - CE CEP:60742820,Evangélicas,-3.7882178,-38.5386232,Serrinha,Serrinha,107
573,581,66671-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 997  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7260957,-38.5360918,Centro,Centro,10
574,582,116966-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ROSINHA SAMPAIO 2183  VILA VELHA FORTALEZA - CE CEP:60345662,Evangélicas,-3.72422,-38.5979377,Jardim Guanabara,Vila Velha,39
575,583,157992-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  CARLOS ARAUJO 230  QUINTINO CUNHA FORTALEZA - CE CEP:60351010,Evangélicas,-3.7291203,-38.58989400000001,Quintino Cunha,Olavo Oliveira,119
576,584,91703-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  COELHO DA FONSECA 467  ÁLVARO WEYNE FORTALEZA - CE CEP:60335050,Evangélicas,-3.7119097,-38.5615667,Cristo Redentor,Álvaro Weyne,3
577,585,119049-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  WASHINGTON LUIZ 623  VILA VELHA FORTALEZA - CE CEP:60347110,Evangélicas,-3.7163696,-38.5943629,Jardim Guanabara,Vila Velha,39
578,586,66691-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 977  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261392,-38.5359549,Centro,Centro,10
579,587,107816-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  FRANCISCO CALACA 1523  ÁLVARO WEYNE FORTALEZA - CE CEP:60336045,Evangélicas,-3.7150885,-38.5731226,Cristo Redentor,Álvaro Weyne,3
580,588,191567-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LUCIANO QUEIROS 141  HENRIQUE JORGE FORTALEZA - CE CEP:60510176,Evangélicas,-3.7592292,-38.5790341,Henrique Jorge,Henrique Jorge,45
581,589,262385-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DR FRANCISCO GADELHA (SDO) 564  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60811120,Evangélicas,-3.7759426,-38.4874842,Luciano Cavalcante,Engenheiro Luciano Cavalcante,58
582,590,66703-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  22 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
583,591,116965-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  ROSINHA SAMPAIO 2193  VILA VELHA FORTALEZA - CE CEP:60345662,Evangélicas,-3.724131,-38.5979311,Jardim Guanabara,Vila Velha,39
584,592,258718-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R TEN BOTELHO 20  MONDUBIM FORTALEZA - CE CEP:60761530,Evangélicas,-3.8148386,-38.5580328,Mondubim,Mondubim,83
585,593,257361-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  FRANCISCO GLICERIO 395  JARDIM CEARENSE FORTALEZA - CE CEP:60711055,Evangélicas,-3.7975882,-38.565207,Maraponga,Jardim Cearense,80
586,594,278460-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  TIBURCIO PEREIRA 614  CAJAZEIRAS FORTALEZA - CE CEP:60864260,Evangélicas,-3.7991802,-38.5090911,Cajazeiras,Cajazeiras,52
587,595,382456-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  7 (CONJ. MIRASSOL)   PARQUE DOIS IRMÃOS FORTALEZA - CE CEP:60743270,Evangélicas,-3.7948055,-38.5419446,Não identificado,Itaperi,100
588,596,66681-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 1001  202 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.726087,-38.5361192,Centro,Centro,10
589,597,66708-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  27 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
590,598,199163-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  PARANA 715  DEMÓCRITO ROCHA FORTALEZA - CE CEP:60440104,Evangélicas,-3.7584416,-38.5688573,Demócrito Rocha,Demócrito Rocha,97
591,599,230522-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R BAR DE SOBRAL 609  MONTESE FORTALEZA - CE CEP:60420775,Evangélicas,-3.766928,-38.5545021,Montese,Montese,103
592,600,457982-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  NESTOR BARBOSA 723  AMADEU FURTADO FORTALEZA - CE CEP:60455610,Evangélicas,-3.7454441,-38.5617619,Parquelândia,Amadeu Furtado,4
593,601,66692-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 981  CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261305,-38.5359823,Centro,Centro,10
594,602,66702-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  21 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
595,603,189286-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PRO MIRAMAR DA PONTE 872  HENRIQUE JORGE FORTALEZA - CE CEP:60521065,Evangélicas,-3.762727,-38.5864498,João XXIII,Henrique Jorge,45
596,604,27072-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R ALM RUFINO 625  VILA UNIÃO FORTALEZA - CE CEP:60420075,Evangélicas,-3.767519,-38.5354226,Vila União,Vila União,109
597,605,167600-8,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  FLOR DE LIS 204  PARANGABA FORTALEZA - CE CEP:60740440,Evangélicas,-3.8016567,-38.6247016,Siqueira,Siqueira,90
598,606,66709-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  28 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
599,607,100204-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AL  DAS BENEDITAS 221  CIDADE 2000 FORTALEZA - CE CEP:60190160,Evangélicas,-3.748984699999999,-38.4730538,Cidade 2000,Cidade 2000,111
600,608,108981-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DES HERMES PARAHYBA 373  BARRA DO CEARÁ FORTALEZA - CE CEP:60330142,Evangélicas,-3.7142004,-38.5872699,Barra do Ceará,Barra do Ceará,6
601,609,223613-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,AV  OSCAR ARARIPE 3289  GRANJA LISBOA FORTALEZA - CE CEP:60540442,Evangélicas,-3.784924,-38.619939,Granja Lisboa,Granja Lisboa,78
602,610,278866-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  GUADALAJARA 477  PARQUE SANTA MARIA FORTALEZA - CE CEP:60861130,Evangélicas,-3.7969519,-38.5173653,Boa Vista,Boa Vista/Castelão,95
603,611,571574-1,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,TV  JOSE LOURENCO 50  SÃO GERARDO FORTALEZA - CE CEP:60760552,Evangélicas,-3.8304308,-38.5621909,Mondubim,Mondubim,83
604,612,496086-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R DR ATUALPA 336  MONTE CASTELO FORTALEZA - CE CEP:60320563,Evangélicas,-3.722358,-38.559164,Monte Castelo,Monte Castelo,25
605,613,66706-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  LIBERATO BARROSO 971  25 CENTRO FORTALEZA - CE CEP:60030161,Evangélicas,-3.7261523,-38.5359138,Centro,Centro,10
606,614,127011-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MARIO CAMPOS 617  JARDIM GUANABARA FORTALEZA - CE CEP:60346215,Evangélicas,-3.7231437,-38.5875184,Jardim Iracema,Jardim Guanabara,20
607,615,143399-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R PRO JOAQUIM ANTONIO 538  VILA ELLERY FORTALEZA - CE CEP:60320295,Evangélicas,-3.7255153,-38.5645917,Bairro Ellery,Ellery,38
608,616,206013-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS,R  MELO OLIVEIRA 754  JÓQUEI CLUBE FORTALEZA - CE CEP:60520315,Evangélicas,-3.772138899999999,-38.5782078,Jóquei Clube,Jóquei Clube,101
612,620,362703-9,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,TV  ESPERANCA 54  CONJUNTO ESPERANÇA FORTALEZA - CE CEP:60763633,Evangélicas,-3.8136092,-38.5853447,Conjunto Esperança,Novo Mondubim,120
613,621,274636-0,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  VALDEMAR PAES   SN-7 SIQUEIRA FORTALEZA - CE CEP:60731736,Evangélicas,-3.7906575,-38.6009196,Não identificado,Bom Jardim,72
614,622,206503-7,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  PERDIGAO DE OLIVEIRA 746  JÓQUEI CLUBE FORTALEZA - CE CEP:60520210,Evangélicas,-3.7747316,-38.57612659999999,Jóquei Clube,Jóquei Clube,101
615,623,229569-5,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  15 DE NOVEMBRO 957  MONTESE FORTALEZA - CE CEP:60421035,Evangélicas,-3.7703305,-38.5518305,Montese,Montese,103
616,624,451233-2,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  TRAJANO DE MORAIS 575  PASSARÉ FORTALEZA - CE CEP:60861710,Evangélicas,-3.8129155,-38.524055,Passaré,Passaré,88
617,625,251895-3,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,AV DR SILAS MUNGUBA 3265  ITAPERI FORTALEZA - CE CEP:60741005,Evangélicas,-3.7885837,-38.5446454,Serrinha,Serrinha,107
618,626,499278-4,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  PARAIBA 892  DEMÓCRITO ROCHA FORTALEZA - CE CEP:60440130,Evangélicas,-3.7593351,-38.5675448,Demócrito Rocha,Demócrito Rocha,97
619,627,165010-6,IGREJA EVANGELICA ASSEMBLEIA DE DEUS DE MONTESE,R  AFRODISIO GONDIM 247  DAMAS FORTALEZA - CE CEP:60416420,Evangélicas,-3.7573463,-38.5456142,Bom Futuro,Bom Futuro,8
625,633,500052-1,IGREJA EVANGELICA BETEL PARA AS NACOES,R  LIVIO BARRETO   L008 Q034 DIONÍSIO TORRES FORTALEZA - CE CEP:60130110,Evangélicas,-3.7503615,-38.5093949,Dionísio Torres,Dionísio Torres,14
626,634,218347-1,IGREJA EVANGELICA RENOVADA DO BRASIL,R  HUMBERTO LOMEU 1229  Q078 GRANJA PORTUGAL FORTALEZA - CE CEP:60541112,Evangélicas,-3.782008299999999,-38.6027401,Granja Portugal,Granja Portugal,79
627,635,66945-8,IGREJA EVANGELICA TABERNACULO DA FE,R PDE MORORO 985  CENTRO FORTALEZA - CE CEP:60015220,Evangélicas,-3.72539,-38.5372486,Centro,Centro,10
628,636,275767-2,IGREJA EVANGELICA TABERNACULO DE ADORADORES,R  BOTELHO MAGALHAES 48  CIDADE DOS FUNCIONÁRIOS FORTALEZA - CE CEP:60822485,Evangélicas,-3.796246,-38.4913572,Cambeba,Cidade dos Funcionários,54
629,637,535834-5,IGREJA EVANGELICA TABERNACULO DO AVIVAMENTO,AV DOM MANUEL 1063  A CENTRO FORTALEZA - CE CEP:60060091,Evangélicas,-3.7333928,-38.5226207,Centro,Centro,10
630,638,17229-4,IGREJA EVANGELICA TABERNACULO DO AVIVAMENTO,AV DOM MANUEL 1063  CENTRO FORTALEZA - CE CEP:60060091,Evangélicas,-3.7333928,-38.5226207,Centro,Centro,10
631,640,308733-6,IGREJA FUNDAMENTALISTA CRISTO E VIDA,R  BELEM (NOEL ROSA) 32  DOM LUSTOSA FORTALEZA - CE CEP:60526185,Evangélicas,-3.754042699999999,-38.5788331,Henrique Jorge,Pici,106
632,641,18049-1,IGREJA MESSIANICA MUNDIAL DO BRASIL,R DONA LEOPOLDINA 564  CENTRO FORTALEZA - CE CEP:60110000,Evangélicas,-3.7300578,-38.5193556,Centro,Centro,10
634,643,65544-9,IGREJA PENTECOSTAL DEUS E AMOR,R  TERESA CRISTINA 950  CENTRO FORTALEZA - CE CEP:60015140,Evangélicas,-3.7288355,-38.537464,Centro,Centro,10
635,644,307480-3,IGREJA PENTECOSTAL DEUS E AMOR,R  TERESA CRISTINA 944  CENTRO FORTALEZA - CE CEP:60015140,Evangélicas,-3.7287452,-38.5374361,Centro,Centro,10
637,646,31620-2,IGREJA PRESBITERIANA DA ALDEOTA,R  CAROLINA SUCUPIRA 93  ALDEOTA FORTALEZA - CE CEP:60140120,Evangélicas,-3.740276199999999,-38.5021967,Aldeota,Aldeota,2
638,647,47608-0,IGREJA PRESBITERIANA DE FORTALEZA,AV  FELINO BARROSO 641  FÁTIMA FORTALEZA - CE CEP:60050130,Evangélicas,-3.748470599999999,-38.5278102,Fátima,Fátima,16
639,648,70752-0,IGREJA PRESBITERIANA DE FORTALEZA,AV VIS DO RIO BRANCO 1636  CENTRO FORTALEZA - CE CEP:60055170,Evangélicas,-3.7353115,-38.524527,Centro,Centro,10
640,649,166315-1,IGREJA PRESBITERIANA DE MARAPONGA,AV  GODOFREDO MACIEL 681  A PARANGABA FORTALEZA - CE CEP:60710001,Evangélicas,-3.782244399999999,-38.5653789,Parangaba,Parangaba,105
646,655,557877-9,IGREJA PRESBITERIANA NOVA JERUSALEM,AV  NILA GOMES DE SOAREZ 155  MANUEL DIAS BRANCO FORTALEZA - CE CEP:60190630,Evangélicas,-3.7511145,-38.4678977,Cidade 2000,Manuel Dias Branco,112
647,656,15963-8,IGREJA PRESBITERIANA RENOVADA DE FORTALEZA,R  WALDERY UCHOA 655  GALPAO BENFICA FORTALEZA - CE CEP:60020110,Evangélicas,-3.7457625,-38.5403897,Benfica,Benfica,7
648,657,303683-9,IGREJA PRESBITERIANA RENOVADA DE FORTALEZA,R DES FROTA 215  PARQUE SÃO JOSÉ FORTALEZA - CE CEP:60730270,Evangélicas,-3.796194299999999,-38.5881865,Parque São José,Parque São José,86
649,658,867331-4,IGREJA PRESBITERIANA RENOVADA DE FORTALEZA,R DES FROTA 201  PARQUE SÃO JOSÉ FORTALEZA - CE CEP:60730270,Evangélicas,-3.7962962,-38.5881085,Parque São José,Parque São José,86
650,659,256741-5,IGREJA TENRIKYO CENTRAL DE FORTALEZA,R  ALTAIR 200  MARAPONGA FORTALEZA - CE CEP:60711010,Sem Definição,-3.7954558,-38.5643282,Maraponga,Maraponga,82
651,660,499317-9,IGREJA TENRIKYO CENTRAL DE FORTALEZA,R  ALTAIR 200  MARAPONGA FORTALEZA - CE CEP:60711010,Sem Definição,-3.7954558,-38.5643282,Maraponga,Maraponga,82
652,661,44463-4,IGREJA UNIVERSAL DO REINO DE DEUS,R  ANTONIO POMPEU 1979  FARIAS BRITO FORTALEZA - CE CEP:60015107,Evangélicas,-3.7318463,-38.5409623,Centro,Farias Brito,15
653,662,442061-6,IGREJA UNIVERSAL DO REINO DE DEUS,R  REINO UNIDO 277  JARDIM DAS OLIVEIRAS FORTALEZA - CE CEP:60820140,Evangélicas,-3.7850975,-38.503921,Jardim Das Oliveiras,Jardim das Oliveiras,62
654,663,74859-5,IGREJA UNIVERSAL DO REINO DE DEUS,R  24 DE MAIO 670  CENTRO FORTALEZA - CE CEP:60020000,Evangélicas,-3.727555,-38.5324343,Centro,Centro,10
655,664,171634-4,IGREJA UNIVERSAL DO REINO DE DEUS,AV  DA ABOLICAO 3773  MUCURIPE FORTALEZA - CE CEP:60165085,Evangélicas,-3.7253722,-38.4859368,Meireles,Mucuripe,26
656,665,476875-2,IGREJA UNIVERSAL DO REINO DE DEUS,AV DEP CASTELO DE CASTRO 888  JANGURUSSU FORTALEZA - CE CEP:60866680,Evangélicas,-3.8374009,-38.5217967,Jangurussu,Jangurussu,61
657,666,172905-5,IGREJA UNIVERSAL DO REINO DE DEUS,AV ENG SANTANA JUNIOR 664  PAPICU FORTALEZA - CE CEP:60175652,Evangélicas,-3.735049,-38.481672,Papicu,Papicu,27
658,667,367202-6,IGREJA UNIVERSAL DO REINO DE DEUS,AV  CONTORNO NORTE 1150  CONJUNTO ESPERANÇA FORTALEZA - CE CEP:60763730,Evangélicas,-3.8138441,-38.5873295,Conjunto Esperança,Novo Mondubim,120
659,668,500090-4,IGREJA UNIVERSAL DO REINO DE DEUS,AV  OSCAR ARARIPE 1930  BOM JARDIM FORTALEZA - CE CEP:60543451,Evangélicas,-3.7880452,-38.6083417,Bom Jardim,Bom Jardim,72
660,669,314442-9,IGREJA UNIVERSAL DO REINO DE DEUS,R  JOSE MENDONCA 221  GENIBAÚ FORTALEZA - CE CEP:60534090,Evangélicas,-3.7596009,-38.6028694,Genibaú,Genibaú,44
661,670,185275-2,IGREJA UNIVERSAL DO REINO DE DEUS,AV  ZEZE DIOGO 992  CAIS DO PORTO FORTALEZA - CE CEP:60180012,Evangélicas,-3.7157005,-38.4654343,Cais do Porto,Cais do Porto,110
662,671,202186-2,IGREJA UNIVERSAL DO REINO DE DEUS,R  ESTADO DO RIO 664  PAN AMERICANO FORTALEZA - CE CEP:60440145,Evangélicas,-3.756308999999999,-38.569654,Demócrito Rocha,Panamericano,104
663,672,343905-4,IGREJA UNIVERSAL DO REINO DE DEUS,AV GAL OSORIO DE PAIVA 4633  CANINDEZINHO FORTALEZA - CE CEP:60730243,Evangélicas,-3.799658,-38.5967202,Parangaba,Canindezinho,74
664,673,610728-1,IGREJA UNIVERSAL DO REINO DE DEUS,R  APOCALIPSE 692  PLANALTO AYRTON SENNA FORTALEZA - CE CEP:60766470,Evangélicas,-3.8333953,-38.5718587,Quintino Cunha,Planalto Ayrton Senna,115
665,674,297361-8,IGREJA UNIVERSAL DO REINO DE DEUS,R CON DE CASTRO 3700  PARQUE SÃO JOSÉ FORTALEZA - CE CEP:60730202,Evangélicas,-3.7995285,-38.5870892,Vila Peri,Parque São José,86
666,675,515634-3,IGREJA UNIVERSAL DO REINO DE DEUS,AV  TRISTAO GONCALVES 637  CENTRO FORTALEZA - CE CEP:60015000,Evangélicas,-3.7276029,-38.533091,Centro,Centro,10
667,676,297306-5,IGREJA UNIVERSAL DO REINO DE DEUS,R  BERNARDO   Q018 SN PREFEITO JOSÉ WALTER FORTALEZA - CE CEP:60000000,Evangélicas,-3.8324922,-38.5529854,Prefeito José Walter,Prefeito José Walter,89
668,677,256123-9,IGREJA UNIVERSAL DO REINO DE DEUS,R  LEON GRADVOHL 500  JARDIM CEARENSE FORTALEZA - CE CEP:60712152,Evangélicas,-3.7983048,-38.5667905,Jardim Cearense,Jardim Cearense,80
669,678,228577-0,IGREJA UNIVERSAL DO REINO DE DEUS,AV  JOAO PESSOA 6745  PARANGABA FORTALEZA - CE CEP:60721340,Evangélicas,-3.7700585,-38.5608678,Damas,Parangaba,105
670,679,90469-4,IGREJA UNIVERSAL DO REINO DE DEUS,AV  FRANCISCO SA 4355  ÁLVARO WEYNE FORTALEZA - CE CEP:60335195,Evangélicas,-3.7153169,-38.5638655,Jacarecanga,Álvaro Weyne,3
671,680,305523-0,IGREJA UNIVERSAL DO REINO DE DEUS,AV DEP CASTELO DE CASTRO 2359  CONJUNTO PALMEIRAS FORTALEZA - CE CEP:60870065,Evangélicas,-3.8477939,-38.5222171,Jangurussu,Conjunto Palmeiras,117
672,681,271551-1,IGREJA UNIVERSAL DO REINO DE DEUS,R PDE PEDRO DE ALENCAR 61  MESSEJANA FORTALEZA - CE CEP:60840280,Evangélicas,-3.8280528,-38.4931229,Messejana,Messejana,65
673,682,610505-0,IGREJA UNIVERSAL DO REINO DE DEUS,R  08 DO CONJUNTO JOAO PAULO II 166  BARROSO FORTALEZA - CE CEP:60863810,Evangélicas,-3.8246529,-38.5199065,Barroso,Barroso,51
674,683,130365-1,IGREJA UNIVERSAL DO REINO DE DEUS,R  AMOR PERFEITO 315  JARDIM IRACEMA FORTALEZA - CE CEP:60330490,Evangélicas,-3.717807,-38.582405,Jardim Iracema,Jardim Iracema,21
675,684,557941-4,IGREJA UNIVERSAL DO REINO DE DEUS,AV  TRISTAO GONCALVES 613  SUBSOLO CENTRO FORTALEZA - CE CEP:60015000,Evangélicas,-3.7275497,-38.5329822,Centro,Centro,10
676,685,165664-3,INSPETORIA MARIA AUXILIADORA,R  OSWALDO ARANHA 31  PARANGABA FORTALEZA - CE CEP:60720840,Sem Definição,-3.783159399999999,-38.5720563,Parangaba,Parangaba,105
677,686,16445-3,INSTITUICAO ESPIRITA NOSSO LAR,R DOM JERONIMO 2380  BENFICA FORTALEZA - CE CEP:60015355,Espírita,-3.7364705,-38.5428004,Não identificado,Farias Brito,15
678,687,16506-9,INSTITUICAO ESPIRITA NOSSO LAR,R  CARAPINIMA 2424  BENFICA FORTALEZA - CE CEP:60015290,Espírita,-3.7406511,-38.541236,Benfica,Benfica,7
680,689,67100-2,INSTITUTO BOM PASTOR,R  ANTONIO BANDEIRA   TV JACARECANGA FORTALEZA - CE CEP:60010660,Católica Apostólica Romana,-3.722897,-38.5442657,Jacarecanga,Jacarecanga,18
681,690,643751-6,INSTITUTO DAS FILHAS DE SANT'ANA-NORTE - INFISA-N,AV ENG HUMBERTO MONTE 2810  ALTOS PARQUELÂNDIA FORTALEZA - CE CEP:60455372,Sem Definição,-3.738587099999999,-38.568987,Bela Vista,Parquelândia,29
682,691,643750-8,INSTITUTO DAS FILHAS DE SANT'ANA-NORTE - INFISA-N,AV ENG HUMBERTO MONTE 2810  PARQUELÂNDIA FORTALEZA - CE CEP:60455372,Sem Definição,-3.738587099999999,-38.568987,Bela Vista,Parquelândia,29
683,692,680394-6,INSTITUTO DAS IRMAS MISSIONARIAS DE NOSSA SENHORA DAS DORES,R MAD ANA COUTO 325  A MESSEJANA FORTALEZA - CE CEP:60842390,Católica Apostólica Romana,-3.8192128,-38.4984555,Messejana,Messejana,65
684,693,301524-6,INSTITUTO DAS IRMAS MISSIONARIAS DE NOSSA SENHORA DAS DORES,R MAD ANA COUTO 325  MESSEJANA FORTALEZA - CE CEP:60842390,Católica Apostólica Romana,-3.8192128,-38.4984555,Messejana,Messejana,65
685,694,296140-7,INSTITUTO DAS MENSAGEIRAS DE SANTA MARIA,R  OSCAR LEITAO 377  PAUPINA FORTALEZA - CE CEP:60872685,Católica Apostólica Romana,-3.837693999999999,-38.4907218,Messejana,Paupina,68
686,695,971-7,INSTITUTO DE FORMACAO E ASSISTENCIA SOCIAL,R  JOSE SOMBRA 440  PARQUE ARAXÁ FORTALEZA - CE CEP:60450610,Sem Definição,-3.736237,-38.5467882,Parque Araxá,Parque Araxá,28
689,698,80318-9,INSTITUTO JOSEFINO,R PDE ANCHIETA 438  MONTE CASTELO FORTALEZA - CE CEP:60325505,Católica Apostólica Romana,-3.7237181,-38.5511985,Jacarecanga,Monte Castelo,25
690,699,284905-4,INSTITUTO JOSEFINO,R CEL GUILHERME ALENCAR 121  MESSEJANA FORTALEZA - CE CEP:60840340,Católica Apostólica Romana,-3.8313506,-38.491664,Messejana,Messejana,65
691,700,271492-2,INSTITUTO JOSEFINO,AV FRE CIRILO 2915  PARQUE IRACEMA FORTALEZA - CE CEP:60840285,Católica Apostólica Romana,-3.8102233,-38.5000618,Parque Iracema,Parque Iracema,66
692,701,17818-7,INSTITUTO JOSEFINO,R  J DA PENHA 46  CENTRO FORTALEZA - CE CEP:60110120,Católica Apostólica Romana,-3.7314244,-38.5186989,Centro,Centro,10
693,702,54253-9,INSTITUTO MARIA IMACULADA,AV SEN VIRGILIO TAVORA 1751  ALDEOTA FORTALEZA - CE CEP:60170079,Católica Apostólica Romana,-3.7417166,-38.4944761,Dionísio Torres,Aldeota,2
694,703,54249-0,INSTITUTO MARIA IMACULADA,AV PDE ANTONIO TOMAS 2035  ALDEOTA FORTALEZA - CE CEP:60140155,Católica Apostólica Romana,-3.7416714,-38.4941934,Cocó,Aldeota,2
700,710,426179-8,LAR DA CRIANCA DOMINGOS SAVIO,R  HELVECIO MONTE 165  VILA UNIÃO FORTALEZA - CE CEP:60420040,Católica Apostólica Romana,-3.768439,-38.530926,Vila União,Vila União,109
701,711,74511-1,LAYLLA PRISCILLA MOREIRA DE LIMA,R  PEDRO PEREIRA 581  CENTRO FORTALEZA - CE CEP:60035000,Católica Apostólica Romana,-3.7291337,-38.5305568,Centro,Centro,10
702,712,313697-3,LECTORIUM ROSICRUCIANUM,R  VICENTE LOPES 195  ENGENHEIRO LUCIANO CAVALCANTE FORTALEZA - CE CEP:60813803,Outras religiosidades,-3.7849465,-38.4943854,Cidade dos Funcionários,Engenheiro Luciano Cavalcante,58
706,716,51425-0,LEGIAO DE NOSSA SENHORA RAINHA DOS CORACOES,R COS TRISTAO 645  JOSÉ BONIFÁCIO FORTALEZA - CE CEP:60050101,Católica Apostólica Romana,-3.7399242,-38.5268746,Centro,José Bonifácio,23
707,717,15493-8,LEGIAO ESPIRITA FEMININA,R MAJ LAURINDO 115  BENFICA FORTALEZA - CE CEP:60020070,Espírita,-3.747457199999999,-38.5394632,Benfica,Benfica,7
709,719,602639-7,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,AV DR SILAS MUNGUBA   PASSARÉ FORTALEZA - CE CEP:60743762,Evangélicas,-3.801607499999999,-38.5297827,Passaré,Passaré,88
710,720,529388-0,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,R  SHIRLEY GIRAO 650  PASSARÉ FORTALEZA - CE CEP:60744325,Evangélicas,-3.8022192,-38.5333899,Passaré,Passaré,88
711,721,301401-0,MINISTERIO CANAA DA ASSEMBLEIA DE DEUS NO BRASIL,AV FRE CIRILO 4546  MESSEJANA FORTALEZA - CE CEP:60840285,Evangélicas,-3.8234031,-38.4947817,Messejana,Messejana,65
